Generation,FITNESS,SAFE_DISTANCE,SEARCH_ROTATION_TIME,SEARCH_MOVE_TIME,SWITCH_ROTATION_DIRECTION,EVADE_ON_TARGETED,ATTACK_ON_TARGETED,DETECT_TARGETED,CHASE_HEALTH_FOOD,CHASE_SPEED_FOOD,CHASE_RSPEED_FOOD,CHASE_DAMAGE_FOOD,SWITCH_FROM_CURRENT_GOAL,SWITCH_TO_ATTACK_STATE,STARTING_SPEED,STARTING_RSPEED,STARTING_HEALTH,STARTING_DAMAGE,VIEW_DISTANCE,VIEW_WIDTH,MASS,CHASE_TIME
0,0,13838,0.99194590331945,0.02142523601651,0.96018715616687,0.29566225409508,0.68017816543579,0.67119419574738,0.22063085732834,0.1175245642662,0.2965926527977,0.30434769392014,0.39353003216804,0.6329790353775,107.790344881432,303.384263989151,100,12,0,5,2.4609552481355,3
0,0,10000,0.40122351050377,0.41528624296188,0.11297603696585,0.53620850531395,0.61062865503175,0.60883571583587,0.77988049447634,0.78241794510642,0.45623407975251,0.58347105979919,0.49067786335945,0.01789564884329,230.904761085372,212.496842173879,84,50,31,31,1.13145118934142,2.75889024717996
0,5,8687,0.63102346658707,0.96033900976181,0.7042350769043,0.52533325986082,0.42301151156425,0.71866524219513,0.63379487825829,0.64719688892365,0.58540624380112,0.75251989836359,0.9854633808136,0.94836810486068,130.260672186217,132.730240445143,100,20,0,5,1.97285927188946,3
0,0,10000,0.86323249340057,0.75803260027747,0.74940684556316,0.36490026116371,0.35861977934837,0.14484241604805,0.01641102646241,0.46544140577316,0.83706704330513,0.32523901037822,0.01367021538317,0.92530679702759,0,199.568865582477,91,9,5,5,1.55472862580798,3
0,0,10000,0.66741641776924,0.11950704513094,0.87293612957001,0.55555480718613,0.47236630320549,0.11882314539051,0.84585785865784,0.83297611216613,0.65672722716265,0.21860521565665,0.48231279850006,0.00722821243107,346.874756288307,135.756465006783,100,20,5,5,2,3
0,5,10000,0.21696656942368,0.14348335564137,0.70959877967834,0.95821947663084,0.01652327869827,0.6392594575882,0.35487296477395,0.98948335647583,0.03342728689313,0.16850323824164,0.36504540114438,0.23146056179255,387.941229328491,232.925345018024,100,28,0,5,2.79757207215509,2.1152036271252
0,0,7042,0.04030868273314,0.66201847791672,0.21287029981613,0.69886010885239,0.34855446219444,0.618901014328,0.06951692700386,0.50742214918137,0.4479731978145,0.43246433138847,0.81575058381235,0.91754607180572,288.773453147814,306.05358431291,100,0,5,5,1.32416543961346,3
0,0,10000,0.69314041112126,0.05835592001677,0.22928169369698,0.42864128947258,0.8237766623497,0.29828680659917,0.06964733451605,0.67966991662979,0.57196787424768,0.71885180473328,0.77345111029949,0.94990046665714,0,273.314102430116,78,7,5,0,2.91314037919492,3
0,0,10000,0.8394890139416,0.13785427684433,0.31843296780515,0.39571339664681,0.02024605167409,0.43072874045673,0.01944985555206,0.80465802033496,0.9920020699501,0.51820800908951,0.36305502589742,0.03941813856363,118.344058398562,297.646704027559,9,14,1,16,2,3
0,5,5788,0.81642436981201,0.15905809402466,0.39406597614288,0.74400662851402,0.03057663328946,0.20068592298208,0.23391569956898,0.89401680231094,0.53220732262454,0.5326983746292,0.67116421461105,0.58445775508881,128.381472847673,130.60744343478,100,20,0,5,2.93369966177443,2.61950204335407
0,0,7149,0.07879128307104,0.09705932440866,0.18695520715914,0.11801010370255,0.31693194683695,0.07322014123201,0.81695592872576,0.14945575130255,0.4307038538667,0.28958189487457,0.17734840091969,0.94207216099233,114.0328008201,144.529929160694,100,0,0,5,2.04294081354753,3.87789450680928
0,0,10000,0.80626464179689,0.33011558651924,0.15030128780536,0.88908174658007,0.54329962102019,0.42216949129911,0.04523295762641,0.22245121002197,0.62644898891449,0.01167134195566,0.04689094032058,0.80306992247846,0,127.968034724976,100,20,0,5,2,3
0,0,10000,0.00762058328837,0.23109269967437,0.04744688048959,0.64086502790451,0.68233328468918,0.59967551452381,0.01729465462267,0.34832637436293,0.84186810255051,0.03934036617632,0.74559342861176,0.19404435968933,97.2330553213599,42.8019087232488,200,59,5,5,2,3
0,0,10000,0.67193078994751,0.91304878396095,0.53536085479175,0.47364609489462,0.92897029023523,0.48834630846977,0.22967790067196,0.94103552180656,0.88416999578476,0.89087420701981,0.09127762168646,0.90331166480691,220.155851086843,0,100,20,2,7,1.58381011187331,2.19822566037248
0,0,5811,0.59809431443207,0.36290230918555,0.70238810777664,0.24696841835976,0.41573950648308,0.56371558720495,0.66894161536696,0.49468052387238,0.12461839616299,0.91951495266392,0.35086788378554,0.71736005712474,63.8598827191605,543.114306930889,100,20,5,5,2,3
0,0,14083,0.34260737579003,0.31524768471718,0.67401146888733,0.07349924253259,0.72289193619183,0.09027349948883,0.17507350444794,0.95455286826666,0.48729974031448,0.44981893897057,0.59856843948364,0.07192867994308,137.083036318167,398.928861695355,100,0,5,5,2,3
0,0,11657,0.09763930692523,0.79082626104355,0.0160376899748,0.35190862417221,0.07840338049474,0.81935010703177,0.06442795136963,0.97090929746628,0.67762029480784,0.04577109962702,0.20228160225863,0.51802289485931,211.129191465506,396.289896352997,189,20,0,5,2.55860762274936,3
0,0,5556,0.09468598663807,0.79508572816849,0.87376797199249,0.79746576203774,0.25351685285568,0.82634025812149,0.2890290915966,0.37251177430153,0.80933260917664,0.83649861812592,0.17677518725395,0.63110238313675,173.107110372013,330.680492228548,82,0,5,5,2,3.74735716851783
0,0,6183,0.99228096008301,0.35048547387123,0.73304093246129,0.22629214823246,0.66344399457477,0.41241985958713,0.52641117572784,0.97634327411652,0.06019789785805,0.85878944396973,0.7878982424736,0.19898054003716,131.982648491212,212.560995030697,100,28,0,22,2,3
0,0,5955,0.70998162031174,0.8972400560028,0.24800008392421,0.00167531073717,0.68443867994431,0.1544803082943,0.08600364659935,0.5107718706131,0.07646401971579,0.62706243991852,0.20375454425812,0.86070269346237,282.344784322393,515.434661515866,100,33,6,29,1.73392856269595,3
0,0,10000,0.50713435368882,0.43234285712242,0.46020901203156,0.1880619827459,0.22084473073483,0.85308510065079,0.29986307967531,0.9401588643196,0.37757217884064,0.4455313737471,0.16745179009977,0.11230743676424,217.590002273911,276.067915502335,102,0,5,5,2,3
0,0,10000,0.66435933113098,0.25025939941406,0.90684229135513,0.43202352523804,0.34580594301224,0.57122223168369,0.35551763381032,0.84409798821506,0.1325438043905,0.82023986457218,0.70880446261033,0.86976116895676,184.380975381615,0,198,20,0,5,2,3.23452466354936
0,0,10000,0.58917049904094,0.11404357105494,0.16905021933204,0.49597637481197,0.67175501585007,0.23225982487202,0.25051540136337,0.28936301842439,0.79316431283951,0.5354745388031,0.1047677397728,0.69739831980549,206.532496308453,203.275685785769,100,0,23,5,2,3
0,0,14927,0.03157342742847,0.91724681854248,0.50228978672812,0.42552247643471,0.72370809857947,0.80377012491226,0.46735563874245,0.28697255253792,0.75415432453156,0.98749351501465,0.28872162103653,0.70935615215288,417.59963047809,362.252969591187,172,20,5,0,1.31609828709663,2.04720063749461
0,0,9554,0.15980020165443,0.94663413134635,0.41913676261902,0.96878518854154,0.62066698074341,0.5443235039711,0.16028894484043,0.60491448476803,0.99332754800165,0.30294966697693,0.76540700457671,0.81662801182388,156.438841476458,143.243929630689,100,20,5,5,2,3
0,5,10000,0.81070657951636,0.58661550283432,0.59173619747162,0.34452734737707,0.06808571517467,0.69390082359314,0.24644903838634,0.87758782026441,0.28046530485153,0.07867203581448,0.09090993460541,0.14761790394281,221.427334640611,0,142,0,5,5,2.66811105361058,3.45506775312223
0,0,10000,0.06665837468857,0.45483617622366,0.09313032799445,0.01621076278389,0.26929421059046,0.82781934669062,0.47314775529928,0.39018434286118,0.95655573191604,0.05640759564909,0.83243525028229,0.98214048147202,293.862946921423,276.56929355337,100,20,7,5,2.66769423601735,2.94266563921793
0,0,10000,0.93938240994628,0.71131002902985,0.72818458080292,0.68936397493395,0.94258326292038,0.83714383840561,0.77879831443621,0.38304089307499,0.85407777751387,0.57367318868637,0.18940824270248,0.10738680759966,147.432637161045,288.286514986761,100,20,24,5,1.76308303290132,2.38412249452757
0,0,14751,0.83656220258611,0.23035218203182,0.18920832872391,0.5538335442543,0.70444339499729,0.34665977954865,0.97548472881317,0.79454207420349,0.18311589444521,0.17747396230698,0.27932351827621,0.3586947402143,240.145089026601,167.356843598007,3,20,5,0,2.4009927244037,3
0,0,9548,0.95652479237203,0.55208086967468,0.77147930860519,0.98456234163518,0.77702838182449,0.49572321310387,0.25566997838558,0.11418580263853,0.47567683458328,0.15712778423675,0.36656132340431,0.50555983977203,0,17.4728592211666,100,1,6,0,2,3.33278073275793
0,10,10000,0.15765926933269,0.58060571961412,0.28926550799285,0.65037422412705,0.55128204704189,0.20183181762695,0.04194961115718,0.08328355848789,0.33818559087928,0.09976109862328,0.83193030301265,0.84773802757263,0,296.319428074603,100,20,8,5,2.9943020334262,2.76461752671652
0,0,10000,0.39541568256516,0.00525867147371,0.9122276972415,0.71084296703339,0.65123633533179,0.73285852679758,0.77864690889901,0.74079460132658,0.87820464372635,0.36756945389885,0.9724457859993,0.50981522549646,132.317915311145,0,28,20,2,5,1.60559000780348,3.04267471040973
0,0,10000,0.42284476056868,0.25940587734257,0.00989520278502,0.08727589177129,0.35860071069703,0.30448984515418,0.63444358110428,0.47292426453635,0.83446860313416,0.9253972592934,0.73844142569309,0.02124682627618,0,157.162774606535,6,20,0,5,2.21917130825184,3
0,0,12788,0.3335357606411,0.09819006919861,0.59562579376501,0.39393982291222,0.49135352712691,0.13618798370664,0.15396875630215,0.32454997301102,0.43723049759865,0.26422738081797,0.42395624518394,0.14110572720639,0,256.345019866361,123,20,0,5,2,2.24688148695557
0,0,10000,0.09878637218335,0.67659848928452,0.14889201521873,0.90289809907124,0.50048929452896,0.53810050063548,0.96898508071899,0.7934747625372,0.54947121373193,0.14366401580841,0.30517864933935,0.998350918293,243.27580793232,0,104,52,30,2,2,3
0,0,9089,0.92030984163284,0.75488156080246,0.46186305686386,0.87708860635757,0.91412292006252,0.83855086676933,0.4458732535884,0.26439619064331,0.1150703612394,0.10477331280708,0.26167012469509,0.74231863021851,218.88091645584,436.832571000464,100,58,5,5,2.81162834272339,3
0,0,10000,0.36565256118774,0.27305110933098,0.85739212192478,0.75803625753577,0.12502746284008,0.71874189376831,0.36022371053696,0.50116693973541,0.74100215840966,0.20036286119957,0.22546979784966,0.95577925443649,0,0,100,23,5,30,2,3.43268703576105
0,0,10000,0.34305015335128,0.27015453577042,0.01841066210432,0.73378425248675,0.14924076199532,0.98665934801102,0.77824260618606,0.96296731396281,0.98127973079681,0.22583556337081,0.39312191055092,0.94585049152374,214.572157482749,216.869161195562,100,0,5,0,2,3
0,0,10000,0.10688702261244,0.65169152129034,0.29367163777351,0.7398067839755,0.05120599740033,0.1430743932724,0.64649945497513,0.19884527434247,0.58912128210068,0.92133540310869,0.04639795485794,0.84474310991563,114.878638498136,259.163746191595,82,20,5,26,2.44682612673816,3
0,20,8807,0.32066188166869,0.34648656845093,0.49093690514565,0.92734283208847,0.10891705751419,0.76816469430923,0.01425324101001,0.04524153843522,0.86855494976044,0.34496316313744,0.1575273424387,0.91467248301668,321.257207026202,119.032988203039,100,20,11,5,1.24862431997966,3
0,0,11798,0.52104896306992,0.04565526545048,0.75884957652048,0.40867608803172,0.19003136897316,0.42848216276213,0.01482274912195,0.278915453187,0.92569454231711,0.01442571450025,0.64576458930969,0.04971997439861,0,502.701317407528,41,20,5,5,2.91760930090632,3
0,10,10000,0.19358761608601,0.26039358973503,0.53019721625028,0.19456179440022,0.71615928411484,0.79400608002597,0.02541656419635,0.37499495351519,0.71178162097931,0.71822276498685,0.59558236598969,0.76679390668869,179.66412226834,247.124948514943,197,20,0,0,2.97374948527446,3.99315954998165
0,5,11158,0.57150720715488,0.07248763459301,0.60557526350021,0.82168084383011,0.69586634635925,0.92640310525894,0.74937963485718,0.45660668611526,0.20737875175462,0.63368555048073,0.72622430324554,0.21495543420315,119.971356558957,220.247396438703,87,20,0,5,1.1398902162672,3
0,10,10000,0.72762945333845,0.6768183914732,0.51635801792145,0.65757572650909,0.10878381038936,0.30417269468307,0.91452521085739,0.32913461327553,0.39478465914726,0.90552605928195,0.0120667230903,0.20421478152275,290.950339228918,263.377885016017,89,20,5,5,1.33866481299264,3
0,0,10704,0.24164612829253,0.28654941916466,0.60001116991043,0.51120616232676,0.99376261234283,0.20623007351889,0.49585148692131,0.34863309671925,0.37051713466644,0.78994929790497,0.42952528959102,0.44511664593679,159.516733767122,140.650265544921,89,0,5,29,2,3.89539611659213
0,5,10000,0.35260772828323,0.02553423379027,0.61533290147781,0.85244464874268,0.38097542524338,0.61651229858398,0.89929451808287,0.44973847270012,0.27470354707218,0.51535562446814,0.55758197466071,0.8000020980835,149.912275302204,115.144649719619,100,27,0,5,1.59993252511969,3
0,5,10598,0.99966317415237,0.38970354199409,0.93388759788353,0.65230026432777,0.82421833276749,0.18961600869548,0.92200412649753,0.46462844758372,0.6149103460007,0.24684992432594,0.78632074594498,0.67551481723785,575.611403587544,0,136,67,3,0,2,3
0,0,6116,0.30143529071208,0.38143377711285,0.92054063081741,0.10694486704348,0.31862649994037,0.39549876758079,0.42171839531788,0.84204370529176,0.30346059799194,0.30959606170654,0.41229963302612,0.21835018225408,115.448372548122,202.733523939468,100,20,5,0,2,3
0,0,10000,0.8708820939064,0.21885226666927,0.49785965681076,0.09277524645226,0.23387478291988,0.98930693200713,0.48984056553424,0.72612467094113,0.92927068471909,0.93286848720697,0.71283924091585,0.3569705777035,253.50672326038,0,100,20,11,5,2,2.59600954514802
0,0,10682,0.69902834407711,0.17756473658723,0.87747067213058,0.30160784721375,0.0790752992034,0.69680650990142,0.05687709525228,0.13178586959839,0.68288178994122,0.20255762353079,0.03711509829454,0.16514859528069,404.495916183311,240.085534288075,168,20,9,16,2,2.23776986868654
0,5,10000,0.78613287210464,0.52701102170494,0.44604313373566,0.09253597284699,0.94983354028555,0.64332673180676,0.9367892742157,0.11671969845692,0.32209492378525,0.40519220847657,0.39148858189583,0.89395451545715,300.27006456309,251.300779476228,100,20,35,3,2,3
0,0,10000,0.75092907202549,0.55229095644012,0.29766231775284,0.00033933159944,0.10263127088547,0.93352029056028,0.87010224258912,0.86022984981537,0.42159227593932,0.84743547082422,0.59934437274933,0.41042092442513,295.618445415968,324.873799031839,112,51,6,18,2,3
0,5,5246,0.30380750737031,0.63978284597397,0.41007472509534,0.33077419776449,0.8681471563785,0.81306982040405,0.34138008952141,0.43651711940765,0.11362635258203,0.19658605754375,0.08212646049245,0.34481313824654,137.979966745165,174.072515289676,100,0,5,18,2,3
0,0,8356,0.61033934354782,0.01968273892999,0.6687156586174,0.00129245012067,0.1902474462986,0.82495947748485,0.03600461408496,0.56602680683136,0.208157107234,0.8922746655153,0.16128425882548,0.4504024421974,285.379521519585,330.367225035923,129,20,5,1,2,3.67298487594944
0,0,10703,0.21804068294677,0.69345510005951,0.41279131174088,0.50257648904392,0.64022185166563,0.60312025324484,0.82910596812677,0.36663720011711,0.96659362316132,0.11050492064837,0.06718346531728,0.52768689393997,162.233417339853,85.5562388822407,100,13,5,5,1.83738060546191,3
0,0,10000,0.34124672412872,0.41220246431746,0.60189807841589,0.4301775097847,0.50083259212062,0.52565798621246,0.81152366993074,0.67488139867783,0.5291862487793,0.86709784613708,0.36860049955516,0.73907772290226,89.7608613908604,278.77082859911,149,20,27,29,2.30001416191461,3
0,0,10000,0.41541555512029,0.65579362790784,0.15970604121685,0.00301269860938,0.4011797606945,0.92817485332489,0.18437785710127,0.61989963543855,0.7830103945363,0.18590071797371,0.10048140585423,0.20310551463165,266.080670577416,13.6092430174936,100,20,5,5,2,3
0,5,10000,0.82898884494298,0.63648722362317,0.07835558801889,0.89879953861237,0.20781850814819,0.24797067046165,0.52011746168137,0.19902795553207,0.39410924911499,0.30255478620529,0.4734291434288,0.00654063728776,505.509642238227,147.273583543329,100,24,20,5,2.58316728375968,2.69612124718302
0,0,10000,0.52064159052132,0.90378850632577,0.46632938599054,0.3387910425663,0.34955102205276,0.5300327539444,0.29326345230558,0.05652551730297,0.31652694940567,0.36106758098002,0.4562806036883,0.38727867586361,177.424231255538,104.029849426515,179,51,0,5,2,3
0,0,13692,0.71793854236603,0.37405612620825,0.72910110465164,0.90921123455714,0.00085773458704,0.58180430165471,0.59573204215011,0.83880585432053,0.04670201503022,0.0833720266819,0.34491702914238,0.47956293821335,255.819962967655,247.227454435128,185,20,5,5,1.99990936474823,2.18886767644179
0,0,5766,0.68076187372208,0.8369148931001,0.61104371741185,0.0623187944293,0.93183804425553,0.312156021595,0.27248406410217,0.91659021377563,0.27734923362732,0.49933039349741,0.10468281670792,0.63107187085558,0,91.0429684168917,100,70,27,9,2,3
0,0,14347,0.6651816368103,0.15530085256629,0.43427994847298,0.44957845467833,0.66335135698318,0.05241392085669,0.78037190437317,0.0747901030999,0.53576761250096,0.03737661429707,0.47204020619392,0.51667356491089,503.953256980881,217.317513507464,184,20,6,5,2,3
0,0,8402,0.95353785010271,0.29292041063309,0.26749101281166,0.25129109621048,0.08302494883537,0.79381161928177,0.25169237713795,0.96167082205,0.25787806510925,0.56983065605164,0.77928519248962,0.54974573850632,336.708199706518,310.205585515395,100,61,5,5,2.63351247368106,2.35400370092568
0,15,10000,0.69977147671352,0.86912149190903,0.45323628509603,0.1368046849966,0.6184720993042,0.58885123875113,0.90699307601066,0.16595968604088,0.04838388040662,0.91784258235133,0.97751182548168,0.24559563989193,282.148145719969,353.290334923686,100,0,0,5,1.20289919434323,3
0,0,10000,0.74524906649519,0.77543246746063,0.90758329629898,0.91927689313889,0.34721985588393,0.6279154419899,0.37472892669284,0.98548588740689,0.71436446905136,0.82087624073029,0.66316652297974,0.03002164140344,193.478888835405,0,34,0,5,5,2,3.19913204044955
0,10,10056,0.87284743785858,0.70523554086685,0.59928262799372,0.56314755241889,0.36897325515747,0.5105995731723,0.3248305618763,0.18534620010271,0.51567755414595,0.12049949873904,0.1720940181095,0.89338626843851,353.868561136496,0,162,60,0,5,1.25917079724437,3.96167307177193
0,0,10000,0.51652023232639,0.36384968878947,0.34866583629579,0.46958902478218,0.17637208104134,0.14312313497066,0.44576553828493,0.74269293862908,0.61886634605914,0.2670811651684,0.29057860374451,0.26286694299938,0,193.225035058175,100,0,20,0,2,3
1,5,8671,0.09162747022401,0.42925490282042,0.13131391164114,0.56650823354721,0.31833146184387,0.44892937924324,0.68107603415661,0.65841949727178,0.51567755414595,0.93208177651358,0.50339894493673,0.47805630436055,334.350828673813,133,223,0,11,5,1.78721403663263,2.50194631981529
1,20,10028,0.56236746983113,0.79480532275585,0.80716697252056,0.75852588830338,0.35158407688141,0.38048012043892,0.99750151970806,0.39365003689155,0.45049542188644,0.02649756518107,0.13680703980121,0.69074977861377,201.199413132552,0,162,51,12,19,1.70103555569306,3.43119217656775
1,10,13578,0.64931553601578,0.64292063024049,0.44427406799328,0.60676088827297,0.36897325515747,0.5105995731723,0.3248305618763,0.08328355848789,0.34635105258622,0.11013029868116,0.16187206517831,0.84773802757263,600.868561136496,0,152,82,4,5,1.63262987685637,3.96167307177193
1,10,10398,0.15494158864021,0.77431674569609,0.82380491464028,0.56314755241889,0.32015932636027,0.42213405157982,0.59547911804569,0.18534620010271,0.57787762744067,0.12049949873904,0.31045536739025,0.90339632741743,0,180.08630253931,97,39,1,23,1.92013521423398,3.96167307177193
1,0,8807,0.58007544780515,0.0996116233629,0.06650740937358,0.39571339664681,0.02024605167409,0.30330573192796,0.59150759703166,0.8634583754749,0.6652763929397,0.51820800908951,0.36305502589742,0.2084549406141,76.257207026202,208.339846115299,35,20,11,5,2.40949464929246,3
1,0,7132,0.51652023232639,0.84199735851381,0.39885714828817,0.14768339636248,0.12557734565168,0.37409541010857,0.89042731622831,0.49603697869223,0.49420483350407,0.05792725954002,0.29057860374451,0.81775242703441,72.6289244219491,379.178427806445,32,0,22,7,2.00498109795367,3
1,10,17018,0.75031971341609,0.45203508286066,0.21790860068497,0.56650823354721,0.73175000400765,0.38725918531418,0.74591710562479,0.30526831746101,0.64047595858574,0.51612133732218,0.65354091902867,0.05876267588386,435.333443910009,0,87,20,2,14,2,1.88398090935989
1,0,10777,0.15494158864021,0.09982030223155,0.45323628509603,0.0646654202197,0.95751867059984,0.69759566914338,0.33832311195183,0.16595968604088,0.04838388040662,0.60104180346135,0.23971318014455,0.12918020568043,199.371869532549,0,100,65,0,27,2,3
