Generation,FITNESS,SAFE_DISTANCE,SEARCH_ROTATION_TIME,SEARCH_MOVE_TIME,SWITCH_ROTATION_DIRECTION,EVADE_ON_TARGETED,ATTACK_ON_TARGETED,DETECT_TARGETED,CHASE_HEALTH_FOOD,CHASE_SPEED_FOOD,CHASE_RSPEED_FOOD,CHASE_DAMAGE_FOOD,SWITCH_FROM_CURRENT_GOAL,SWITCH_TO_ATTACK_STATE,STARTING_SPEED,STARTING_RSPEED,STARTING_HEALTH,STARTING_DAMAGE,VIEW_DISTANCE,VIEW_WIDTH,MASS,CHASE_TIME
0,5,10350,0.07820800691843,0.17830500006676,0.80415260791779,0.87857384598772,0.66859966516495,0.53751380013635,0.79396551847458,0.08787822099235,0.93080115318298,0.08584786951542,0.34741156736369,0.73991513252258,258.53613723504,121.720308738399,100,36,5,26,2,3
0,0,10000,0.00378120085225,0.39925536513329,0.31454248855397,0.84019225321943,0.40521037578583,0.62012618780136,0.82432602663362,0.32207373314721,0.66032606363297,0.52713712250584,0.29506331957775,0.17368894815445,39.2213818751397,165.975952354173,100,0,20,5,2.82021593077275,3
0,0,10000,0.21872974939735,0.24006843566895,0.36574607762347,0.95900958776474,0.81492567062378,0.26361595504572,0.06193125247955,0.10541811585426,0.87002836394514,0.07726349681616,0.5389226275866,0.28584256065145,151.120244275807,297.100110615875,166,7,32,5,2,3.95201089721446
0,15,8158,0.20943384930562,0.49984551504108,0.28618040680885,0.24969274931198,0.32394653558731,0.73087733983994,0.53153312227893,0.21222297881231,0.2253887373813,0.56052707673217,0.66124814748764,0.40697231888771,224.85681197077,125.320868394519,100,20,5,7,2.96583503614433,3
0,5,14780,0.69603896141052,0.40267670672216,0.45696857393507,0.0776085704565,0.7683310508728,0.34858720465715,0.55744391679764,0.27622583490758,0.41923406720161,0.92866772413254,0.16024482250214,0.25011801719666,460.990054412654,164.383264396932,156,30,0,2,2.81121995514142,3
0,10,14960,0.50509891281197,0.00538585660979,0.97279462344425,0.69469952560328,0.3801037967205,0.19881302118301,0.89060871593863,0.99225759506226,0.77100265026093,0.25917672660288,0.93584235220262,0.43707958148744,261.160572827196,228.555265958341,100,60,5,0,1.5374817718689,3
0,0,10000,0.78569447994232,0.89924186468124,0.22521084547043,0.10476304590702,0.23057101666927,0.85802506025732,0.3087617456913,0.73920003492205,0.07130741328001,0.37844556570053,0.42631155252457,0.48593857884407,332.520913148046,465.051503848745,40,20,5,5,2,3
0,0,6061,0.93047226664436,0.0163843780756,0.23102234303951,0.03523389435525,0.45219501852989,0.34336044859472,0.58539599209473,0.55289390657976,0.15062938630581,0.24005877971649,0.99816012382507,0.29730981588364,251.941651825667,499.469815072341,164,56,0,35,2,2.4043488017306
0,5,10000,0.11342581361532,0.12779965576374,0.67330694198608,0.47178100624955,0.78769046068192,0.76866770909144,0.80523759126663,0.02684933878481,0.38320177793503,0.83660261551154,0.01333133896283,0.72768446679981,314.448863455645,213.819184872189,65,20,5,4,2.63276964392627,3.01295928574414
0,0,10000,0.93595607585842,0.42047501995558,0.86897255282727,0.99504190683365,0.50709350332812,0.33623716235161,0.0416864903591,0.1340678781271,0.4180514216423,0.82807736768279,0.31792656847114,0.83678612563142,133.78345503203,296.160553681237,136,0,5,5,1.18952644122426,3.76474548213232
